id_transaksi,tanggal,cabang,kategori_produk,nama_produk,harga_satuan,jumlah_terjual,total_penjualan,metode_pembayaran,jenis_kelamin_pelanggan,usia_pelanggan,rating_kepuasan,status_promo,biaya_iklan_harian
TRX01279,2026-06-02,Bandung,Aksesoris,Keyboard Mechanical,250000,3,750000,Debit,Perempuan,45,5,Tidak,480000
TRX01280,2026-01-08,Bandung,Elektronik Rumah Tangga,Kipas Angin,1950000,2,3900000,E-Wallet,Laki-laki,56,3,Tidak,450000
TRX01281,2026-03-13,Surabaya,Smartphone,Vivo V30,2600000,1,2875000,E-Wallet,Laki-laki,19,2,Ya,690000
TRX01282,2026-03-18,Malang,Laptop,Acer Aspire 5,11100000,1,12738000,Debit,Perempuan,57,4,Ya,460000
TRX01283,2026-02-19,Bandung,Smartphone,Vivo V30,9300000,1,9300000,Kredit,Perempuan,36,5,Tidak,370000
TRX01284,2026-03-13,Surabaya,Smartphone,Vivo V30,3500000,5,19010000,Debit,Perempuan,33,4,Ya,570000
TRX01285,2026-04-25,Malang,Aksesoris,Headset Bluetooth,550000,2,1100000,Tunai,Perempuan,30,5,Tidak,450000
TRX01286,2026-04-16,Surabaya,Laptop,Lenovo IdeaPad Slim 3,7850000,3,26809000,E-Wallet,Laki-laki,53,5,Ya,670000
TRX01287,2026-01-01,Malang,Laptop,ASUS Vivobook 14,10750000,2,21500000,Debit,Laki-laki,54,5,Tidak,460000
TRX01288,2026-04-18,Surabaya,Aksesoris,Mouse Wireless,900000,2,1800000,Kredit,Laki-laki,53,4,Tidak,500000
TRX01289,2026-02-03,Bandung,Smartphone,Vivo V30,10750000,3,32250000,Tunai,Laki-laki,38,5,Tidak,410000
TRX01290,2026-01-13,Malang,Elektronik Rumah Tangga,Air Fryer,3500000,3,10500000,Kredit,Laki-laki,58,3,Tidak,470000
TRX01291,2026-05-09,Bandung,Smartphone,Vivo V30,2450000,1,2450000,E-Wallet,Laki-laki,55,3,Tidak,370000
TRX01292,2026-03-21,Malang,Aksesoris,Headset Bluetooth,1050000,1,1272000,E-Wallet,Perempuan,43,4,Ya,400000
TRX01293,2026-06-02,Jakarta,Smartphone,Samsung Galaxy A15,11700000,6,75592000,Debit,Perempuan,41,5,Ya,880000
TRX01294,2026-01-16,Jakarta,Elektronik Rumah Tangga,Kipas Angin,4150000,2,9723000,Debit,Laki-laki,42,5,Ya,1160000
TRX01295,2026-05-03,Jakarta,Smartphone,Vivo V30,2700000,1,2700000,Tunai,Laki-laki,37,2,Tidak,1010000
TRX01296,2026-03-09,Malang,Laptop,HP 14,14850000,1,14850000,E-Wallet,Perempuan,23,4,Tidak,620000
TRX01297,2026-06-20,Malang,Laptop,Lenovo IdeaPad Slim 3,13550000,2,27100000,Kredit,Perempuan,46,4,Tidak,410000
TRX01298,2026-05-30,Malang,Aksesoris,Keyboard Mechanical,850000,1,991000,Debit,Perempuan,31,2,Ya,430000
TRX01299,2026-04-07,Surabaya,Elektronik Rumah Tangga,Air Fryer,5450000,1,5450000,Kredit,Laki-laki,48,2,Tidak,620000
TRX01300,2026-04-12,Malang,Laptop,Lenovo IdeaPad Slim 3,10850000,5,59397000,Debit,Laki-laki,29,2,Ya,300000
TRX01301,2026-04-17,Bandung,Laptop,Acer Aspire 5,12600000,3,37800000,Tunai,Laki-laki,19,5,Tidak,490000
TRX01302,2026-01-02,Malang,Elektronik Rumah Tangga,Rice Cooker Digital,7500000,4,35269000,Kredit,Perempuan,57,5,Ya,410000
TRX01303,2026-01-12,Malang,Aksesoris,Mouse Wireless,550000,1,550000,Debit,Perempuan,48,5,Tidak,400000
TRX01304,2026-06-05,Bandung,Smartphone,Xiaomi Redmi Note 14,10300000,2,20600000,Kredit,Perempuan,60,3,Tidak,370000
TRX01305,2026-06-04,Malang,Smartphone,Vivo V30,7000000,1,7000000,Kredit,Laki-laki,49,2,Tidak,410000
TRX01306,2026-04-08,Jakarta,Smartphone,OPPO Reno 12,2250000,1,2250000,E-Wallet,Perempuan,18,4,Tidak,700000
TRX01307,2026-02-03,Malang,Laptop,Lenovo IdeaPad Slim 3,8500000,2,20137000,Debit,Perempuan,32,3,Ya,390000
TRX01308,2026-03-08,Bandung,Aksesoris,Headset Bluetooth,750000,4,3205000,E-Wallet,Laki-laki,38,5,Ya,380000
TRX01309,2026-05-04,Surabaya,Aksesoris,Keyboard Mechanical,50000,3,150000,Kredit,Laki-laki,22,3,Tidak,430000
TRX01310,2026-01-07,Surabaya,Smartphone,Vivo V30,10100000,4,48228000,E-Wallet,Perempuan,32,5,Ya,460000
TRX01311,2026-05-18,Jakarta,Smartphone,Samsung Galaxy A15,3100000,1,3100000,Debit,Perempuan,24,3,Tidak,880000
TRX01312,2026-03-05,Bandung,Smartphone,Samsung Galaxy A15,8250000,2,19831000,Kredit,Perempuan,45,5,Ya,370000
TRX01313,2026-04-03,Jakarta,Laptop,Acer Aspire 5,10650000,1,10650000,Kredit,Laki-laki,46,5,Tidak,950000
TRX01314,2026-06-29,Malang,Laptop,ASUS Vivobook 14,12450000,2,24900000,Tunai,Laki-laki,54,4,Tidak,420000
TRX01315,2026-04-08,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,2900000,2,5800000,Tunai,Perempuan,49,2,Tidak,870000
TRX01316,2026-06-02,Bandung,Laptop,HP 14,14550000,2,29100000,Tunai,Laki-laki,29,4,Tidak,420000
TRX01317,2026-05-12,Surabaya,Aksesoris,Headset Bluetooth,150000,1,150000,E-Wallet,Laki-laki,37,4,Tidak,660000
TRX01318,2026-04-14,Jakarta,Smartphone,Xiaomi Redmi Note 14,8650000,3,25950000,Debit,Laki-laki,45,3,Tidak,900000
TRX01319,2026-02-25,Surabaya,Smartphone,OPPO Reno 12,10200000,1,10757000,Debit,Laki-laki,57,4,Ya,640000
TRX01320,2026-02-03,Surabaya,Aksesoris,Power Bank,900000,1,1042000,Debit,Perempuan,20,4,Ya,760000
TRX01321,2026-04-01,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,1300000,2,2600000,E-Wallet,Perempuan,52,4,Tidak,780000
TRX01322,2026-03-23,Jakarta,Smartphone,Samsung Galaxy A15,8450000,4,36028000,Tunai,Laki-laki,40,5,Ya,890000
TRX01323,2026-02-12,Surabaya,Smartphone,Vivo V30,6600000,1,6600000,Tunai,Laki-laki,41,3,Tidak,580000
TRX01324,2026-02-04,Jakarta,Aksesoris,Keyboard Mechanical,350000,1,374000,Kredit,Perempuan,23,4,Ya,780000
TRX01325,2026-04-11,Jakarta,Laptop,HP 14,10400000,1,11443000,E-Wallet,Perempuan,39,4,Ya,980000
TRX01326,2026-04-09,Surabaya,Smartphone,Xiaomi Redmi Note 14,10650000,2,21300000,Tunai,Laki-laki,43,3,Tidak,680000
TRX01327,2026-03-03,Malang,Smartphone,OPPO Reno 12,3500000,2,7784000,Debit,Perempuan,48,4,Ya,580000
TRX01328,2026-05-14,Malang,Smartphone,Vivo V30,9500000,1,9500000,Debit,Laki-laki,19,5,Tidak,450000
TRX01329,2026-06-27,Jakarta,Smartphone,Vivo V30,10550000,2,21100000,Debit,Laki-laki,29,4,Tidak,930000
TRX01330,2026-06-19,Malang,Smartphone,Xiaomi Redmi Note 14,8850000,3,32268000,Debit,Laki-laki,22,4,Ya,330000
TRX01331,2026-06-07,Malang,Laptop,ASUS Vivobook 14,11050000,3,33150000,Kredit,Laki-laki,60,4,Tidak,340000
TRX01332,2026-04-14,Bandung,Elektronik Rumah Tangga,Rice Cooker Digital,4950000,1,4950000,E-Wallet,Perempuan,59,5,Tidak,490000
TRX01333,2026-03-28,Bandung,Smartphone,Xiaomi Redmi Note 14,5200000,1,5200000,E-Wallet,Perempuan,44,4,Tidak,370000
TRX01334,2026-02-19,Malang,Aksesoris,Mouse Wireless,50000,1,50000,E-Wallet,Laki-laki,41,4,Tidak,480000
TRX01335,2026-06-29,Surabaya,Aksesoris,Power Bank,800000,2,1600000,E-Wallet,Perempuan,19,3,Tidak,470000
TRX01336,2026-01-12,Bandung,Laptop,HP 14,7400000,3,25475000,Tunai,Perempuan,33,2,Ya,430000
TRX01337,2026-05-09,Jakarta,Smartphone,Samsung Galaxy A15,4000000,5,20000000,Debit,Laki-laki,21,5,Tidak,880000
TRX01338,2026-04-23,Bandung,Smartphone,OPPO Reno 12,2800000,3,8400000,Debit,Perempuan,55,4,Tidak,480000
TRX01339,2026-01-16,Jakarta,Laptop,HP 14,14050000,4,56200000,Kredit,Laki-laki,32,4,Tidak,780000
TRX01340,2026-02-19,Jakarta,Smartphone,Xiaomi Redmi Note 14,9200000,1,9806000,Kredit,Perempuan,35,1,Ya,660000
TRX01341,2026-03-19,Jakarta,Aksesoris,Power Bank,100000,2,237000,Debit,Laki-laki,42,5,Ya,990000
TRX01342,2026-03-25,Bandung,Smartphone,Samsung Galaxy A15,8300000,1,8300000,Kredit,Laki-laki,51,4,Tidak,500000
TRX01343,2026-04-22,Surabaya,Aksesoris,Power Bank,800000,1,800000,E-Wallet,Perempuan,25,5,Tidak,620000
TRX01344,2026-01-04,Malang,Smartphone,OPPO Reno 12,1950000,1,1950000,E-Wallet,Laki-laki,54,4,Tidak,390000
TRX01345,2026-01-02,Surabaya,Elektronik Rumah Tangga,Kipas Angin,3700000,3,11100000,E-Wallet,Laki-laki,23,2,Tidak,650000
TRX01346,2026-05-28,Malang,Elektronik Rumah Tangga,Air Fryer,4750000,4,19000000,Tunai,Laki-laki,20,4,Tidak,490000
TRX01347,2026-03-31,Jakarta,Aksesoris,Headset Bluetooth,1050000,1,1050000,E-Wallet,Laki-laki,46,4,Tidak,910000
TRX01348,2026-01-25,Jakarta,Aksesoris,Mouse Wireless,550000,2,1194000,Debit,Perempuan,26,5,Ya,1010000
TRX01349,2026-05-03,Surabaya,Aksesoris,Headset Bluetooth,900000,2,1800000,Kredit,Perempuan,39,2,Tidak,430000
TRX01350,2026-01-28,Bandung,Elektronik Rumah Tangga,Kipas Angin,5650000,6,37051000,Kredit,Laki-laki,37,5,Ya,350000
TRX01351,2026-03-16,Malang,Smartphone,Samsung Galaxy A15,10900000,1,13259000,E-Wallet,Laki-laki,33,4,Ya,430000
TRX01352,2026-04-29,Bandung,Smartphone,Xiaomi Redmi Note 14,2150000,2,4300000,Debit,Perempuan,25,5,Tidak,380000
TRX01353,2026-05-31,Malang,Laptop,HP 14,16550000,2,33100000,Tunai,Perempuan,41,3,Tidak,380000
TRX01354,2026-03-14,Jakarta,Smartphone,OPPO Reno 12,11650000,2,23300000,Kredit,Laki-laki,37,4,Tidak,730000
TRX01355,2026-06-24,Malang,Laptop,HP 14,12500000,4,50000000,E-Wallet,Laki-laki,30,3,Tidak,390000
TRX01356,2026-06-18,Surabaya,Elektronik Rumah Tangga,Rice Cooker Digital,2200000,1,2612000,E-Wallet,Perempuan,36,3,Ya,580000
TRX01357,2026-03-21,Jakarta,Laptop,ASUS Vivobook 14,7400000,1,8193000,Debit,Laki-laki,52,5,Ya,1080000
TRX01358,2026-06-02,Surabaya,Smartphone,OPPO Reno 12,5150000,4,20600000,Debit,Perempuan,41,4,Tidak,450000
TRX01359,2026-04-26,Jakarta,Aksesoris,Keyboard Mechanical,700000,4,3374000,Kredit,Laki-laki,54,5,Ya,890000
TRX01360,2026-02-05,Malang,Laptop,HP 14,15250000,1,15250000,Debit,Laki-laki,59,1,Tidak,450000
TRX01361,2026-04-19,Surabaya,Aksesoris,Keyboard Mechanical,1100000,1,1100000,E-Wallet,Laki-laki,51,3,Tidak,610000
TRX01362,2026-05-04,Surabaya,Aksesoris,Power Bank,1150000,2,2300000,Debit,Laki-laki,59,5,Tidak,640000
TRX01363,2026-04-09,Malang,Aksesoris,Mouse Wireless,200000,2,400000,E-Wallet,Perempuan,27,4,Tidak,560000
TRX01364,2026-04-07,Jakarta,Aksesoris,Power Bank,100000,5,500000,Debit,Laki-laki,27,4,Tidak,860000
TRX01365,2026-06-21,Jakarta,Elektronik Rumah Tangga,Air Fryer,6500000,3,19500000,E-Wallet,Perempuan,33,5,Tidak,1020000
TRX01366,2026-01-02,Jakarta,Smartphone,OPPO Reno 12,3850000,2,7700000,E-Wallet,Perempuan,33,4,Tidak,1000000
TRX01367,2026-02-24,Surabaya,Elektronik Rumah Tangga,Kipas Angin,4900000,2,9800000,E-Wallet,Perempuan,28,4,Tidak,680000
TRX01368,2026-02-20,Jakarta,Elektronik Rumah Tangga,Kipas Angin,2800000,1,2800000,Kredit,Laki-laki,41,4,Tidak,930000
TRX01369,2026-02-11,Malang,Smartphone,Samsung Galaxy A15,8150000,2,16300000,Tunai,Perempuan,27,1,Tidak,510000
TRX01370,2026-01-04,Malang,Smartphone,Vivo V30,2950000,4,12530000,Debit,Laki-laki,38,4,Ya,470000
TRX01371,2026-02-11,Bandung,Smartphone,OPPO Reno 12,11900000,3,35700000,E-Wallet,Laki-laki,24,3,Tidak,380000
TRX01372,2026-06-03,Jakarta,Aksesoris,Mouse Wireless,800000,1,893000,Kredit,Laki-laki,41,5,Ya,1030000
TRX01373,2026-05-15,Jakarta,Smartphone,Vivo V30,4000000,1,4000000,Tunai,Perempuan,36,5,Tidak,980000
TRX01374,2026-01-15,Bandung,Elektronik Rumah Tangga,"Smart TV 43""",1200000,1,1200000,E-Wallet,Laki-laki,44,3,Tidak,330000
TRX01375,2026-05-03,Jakarta,Elektronik Rumah Tangga,"Smart TV 43""",4250000,1,4250000,Tunai,Perempuan,58,3,Tidak,920000
TRX01376,2026-01-08,Jakarta,Aksesoris,Headset Bluetooth,1000000,5,5000000,Kredit,Perempuan,34,4,Tidak,840000
TRX01377,2026-03-05,Surabaya,Smartphone,OPPO Reno 12,4850000,6,34601000,Tunai,Laki-laki,32,3,Ya,580000
TRX01378,2026-01-22,Surabaya,Elektronik Rumah Tangga,Kipas Angin,1900000,4,7600000,Tunai,Laki-laki,31,4,Tidak,660000
TRX01379,2026-04-12,Jakarta,Smartphone,Xiaomi Redmi Note 14,11850000,3,35550000,Kredit,Laki-laki,30,3,Tidak,610000
TRX01380,2026-05-02,Surabaya,Aksesoris,Headset Bluetooth,200000,1,200000,E-Wallet,Laki-laki,40,4,Tidak,490000
TRX01381,2026-04-21,Malang,Laptop,HP 14,16350000,5,97250000,Tunai,Perempuan,37,4,Ya,270000
TRX01382,2026-03-05,Malang,Laptop,ASUS Vivobook 14,9350000,5,51209000,Debit,Perempuan,20,3,Ya,440000
TRX01383,2026-05-18,Jakarta,Laptop,ASUS Vivobook 14,15300000,3,45900000,Kredit,Perempuan,53,5,Tidak,880000
TRX01384,2026-01-07,Bandung,Elektronik Rumah Tangga,"Smart TV 43""",5600000,3,18962000,Debit,Laki-laki,48,2,Ya,270000
TRX01385,2026-06-06,Malang,Smartphone,Xiaomi Redmi Note 14,3950000,2,8544000,E-Wallet,Laki-laki,19,3,Ya,600000
TRX01386,2026-03-23,Bandung,Aksesoris,Mouse Wireless,200000,1,230000,Debit,Perempuan,31,3,Ya,360000
TRX01387,2026-04-11,Bandung,Laptop,Lenovo IdeaPad Slim 3,12950000,2,25900000,E-Wallet,Laki-laki,60,5,Tidak,370000
TRX01388,2026-04-11,Jakarta,Smartphone,Samsung Galaxy A15,9300000,1,9801000,E-Wallet,Laki-laki,51,5,Ya,1070000
TRX01389,2026-06-10,Bandung,Aksesoris,Headset Bluetooth,350000,2,797000,Debit,Perempuan,33,5,Ya,310000
TRX01390,2026-03-11,Surabaya,Laptop,ASUS Vivobook 14,8350000,2,16700000,Debit,Perempuan,42,5,Tidak,770000
TRX01391,2026-06-26,Jakarta,Smartphone,Vivo V30,7650000,2,16142000,E-Wallet,Laki-laki,26,4,Ya,990000
TRX01392,2026-04-29,Jakarta,Laptop,Lenovo IdeaPad Slim 3,15800000,1,19217000,E-Wallet,Laki-laki,35,5,Ya,1060000
TRX01393,2026-01-06,Malang,Smartphone,Samsung Galaxy A15,8800000,3,26400000,Tunai,Laki-laki,20,4,Tidak,400000
TRX01394,2026-01-02,Jakarta,Aksesoris,Keyboard Mechanical,1000000,2,2000000,Tunai,Laki-laki,57,3,Tidak,960000
TRX01395,2026-01-23,Malang,Smartphone,Vivo V30,9500000,6,67427000,Kredit,Perempuan,20,4,Ya,520000
TRX01396,2026-01-17,Surabaya,Laptop,Acer Aspire 5,13650000,1,13650000,Kredit,Perempuan,27,3,Tidak,520000
TRX01397,2026-02-11,Bandung,Elektronik Rumah Tangga,Air Fryer,2500000,3,7500000,E-Wallet,Perempuan,35,4,Tidak,380000
TRX01398,2026-06-29,Jakarta,Smartphone,OPPO Reno 12,6900000,4,32937000,Debit,Perempuan,54,4,Ya,910000
TRX01399,2026-03-14,Surabaya,Aksesoris,Mouse Wireless,500000,2,1000000,Kredit,Laki-laki,26,2,Tidak,470000
TRX01400,2026-02-19,Surabaya,Smartphone,OPPO Reno 12,5750000,6,42693000,E-Wallet,Perempuan,40,5,Ya,550000
TRX01401,2026-01-08,Malang,Elektronik Rumah Tangga,"Smart TV 43""",1150000,6,6900000,Debit,Laki-laki,58,4,Tidak,490000
TRX01402,2026-05-18,Jakarta,Elektronik Rumah Tangga,"Smart TV 43""",4100000,1,4100000,Kredit,Laki-laki,44,5,Tidak,1190000
TRX01403,2026-06-15,Surabaya,Aksesoris,Keyboard Mechanical,1200000,3,4199000,Tunai,Laki-laki,47,4,Ya,660000
TRX01404,2026-03-11,Malang,Elektronik Rumah Tangga,Air Fryer,2050000,1,2482000,E-Wallet,Perempuan,43,5,Ya,480000
TRX01405,2026-04-08,Bandung,Laptop,HP 14,8050000,4,32200000,Tunai,Laki-laki,28,4,Tidak,470000
TRX01406,2026-02-18,Jakarta,Elektronik Rumah Tangga,Rice Cooker Digital,7250000,1,7250000,E-Wallet,Perempuan,37,4,Tidak,660000
TRX01407,2026-01-07,Malang,Smartphone,Vivo V30,4500000,1,5283000,Tunai,Laki-laki,42,4,Ya,480000
TRX01408,2026-06-18,Jakarta,Smartphone,Vivo V30,3000000,3,10234000,Debit,Laki-laki,50,2,Ya,820000
TRX01409,2026-01-14,Jakarta,Elektronik Rumah Tangga,Kipas Angin,2450000,2,4900000,E-Wallet,Perempuan,51,4,Tidak,790000
TRX01410,2026-02-12,Surabaya,Elektronik Rumah Tangga,"Smart TV 43""",7150000,2,17498000,Kredit,Perempuan,23,4,Ya,570000
TRX01411,2026-04-10,Bandung,Elektronik Rumah Tangga,Kipas Angin,1200000,2,2609000,Kredit,Laki-laki,33,2,Ya,340000
TRX01412,2026-06-27,Bandung,Smartphone,Samsung Galaxy A15,2550000,1,2550000,Tunai,Perempuan,22,4,Tidak,400000
TRX01413,2026-01-25,Jakarta,Elektronik Rumah Tangga,Air Fryer,3700000,2,7400000,Debit,Perempuan,50,2,Tidak,880000
TRX01414,2026-04-19,Malang,Elektronik Rumah Tangga,Kipas Angin,6850000,2,17037000,Tunai,Laki-laki,22,4,Ya,450000
TRX01415,2026-04-23,Malang,Aksesoris,Mouse Wireless,550000,1,550000,Kredit,Laki-laki,33,3,Tidak,460000
TRX01416,2026-03-15,Surabaya,Elektronik Rumah Tangga,Kipas Angin,2050000,6,15082000,Debit,Laki-laki,49,5,Ya,670000
TRX01417,2026-04-28,Bandung,Aksesoris,Keyboard Mechanical,100000,3,300000,Tunai,Laki-laki,50,4,Tidak,400000
TRX01418,2026-05-08,Surabaya,Laptop,HP 14,7150000,2,14300000,E-Wallet,Laki-laki,47,3,Tidak,580000
TRX01419,2026-02-20,Malang,Laptop,Lenovo IdeaPad Slim 3,12550000,3,37650000,E-Wallet,Perempuan,52,5,Tidak,470000
TRX01420,2026-01-04,Malang,Aksesoris,Power Bank,600000,2,1317000,E-Wallet,Perempuan,41,2,Ya,430000
TRX01421,2026-04-23,Jakarta,Aksesoris,Keyboard Mechanical,550000,3,1650000,E-Wallet,Laki-laki,39,4,Tidak,900000
TRX01422,2026-01-24,Jakarta,Smartphone,Xiaomi Redmi Note 14,6400000,6,38400000,E-Wallet,Laki-laki,46,3,Tidak,730000
TRX01423,2026-02-27,Jakarta,Smartphone,Xiaomi Redmi Note 14,6450000,1,6780000,E-Wallet,Laki-laki,57,4,Ya,940000
TRX01424,2026-06-11,Jakarta,Laptop,ASUS Vivobook 14,17250000,3,51750000,Tunai,Laki-laki,19,3,Tidak,1000000
TRX01425,2026-05-14,Surabaya,Laptop,HP 14,9800000,2,19600000,Tunai,Laki-laki,53,1,Tidak,560000
TRX01426,2026-01-16,Malang,Laptop,Acer Aspire 5,10250000,6,61500000,Kredit,Laki-laki,18,3,Tidak,400000
TRX01427,2026-04-14,Bandung,Aksesoris,Headset Bluetooth,300000,2,600000,Kredit,Laki-laki,25,3,Tidak,250000
TRX01428,2026-04-05,Surabaya,Elektronik Rumah Tangga,Kipas Angin,950000,1,1134000,E-Wallet,Perempuan,30,1,Ya,680000
TRX01429,2026-01-21,Surabaya,Laptop,ASUS Vivobook 14,17400000,1,17400000,Kredit,Perempuan,44,4,Tidak,610000
TRX01430,2026-04-19,Malang,Elektronik Rumah Tangga,"Smart TV 43""",4400000,1,4400000,Tunai,Perempuan,54,4,Tidak,410000
TRX01431,2026-03-29,Malang,Smartphone,Xiaomi Redmi Note 14,10850000,2,26587000,Tunai,Laki-laki,33,4,Ya,410000
TRX01432,2026-05-01,Jakarta,Aksesoris,Keyboard Mechanical,1200000,1,1200000,E-Wallet,Laki-laki,30,3,Tidak,680000
TRX01433,2026-03-13,Bandung,Elektronik Rumah Tangga,Rice Cooker Digital,4950000,5,29624000,Tunai,Laki-laki,37,4,Ya,530000
TRX01434,2026-03-05,Surabaya,Aksesoris,Mouse Wireless,1050000,4,5098000,E-Wallet,Perempuan,57,5,Ya,550000
TRX01435,2026-01-21,Bandung,Smartphone,Vivo V30,4500000,1,4500000,E-Wallet,Laki-laki,27,2,Tidak,570000
TRX01436,2026-05-12,Surabaya,Laptop,Acer Aspire 5,10100000,2,20200000,Tunai,Perempuan,48,4,Tidak,680000
TRX01437,2026-05-25,Jakarta,Smartphone,Vivo V30,8150000,2,16300000,Debit,Laki-laki,34,3,Tidak,800000
TRX01438,2026-03-09,Surabaya,Smartphone,Xiaomi Redmi Note 14,10950000,3,32850000,Tunai,Perempuan,46,5,Tidak,630000
TRX01439,2026-04-20,Surabaya,Elektronik Rumah Tangga,Kipas Angin,4150000,2,9116000,Debit,Laki-laki,45,3,Ya,420000
TRX01440,2026-05-01,Jakarta,Aksesoris,Headset Bluetooth,700000,2,1400000,E-Wallet,Laki-laki,19,4,Tidak,1000000
TRX01441,2026-02-07,Bandung,Aksesoris,Mouse Wireless,950000,5,4750000,Debit,Laki-laki,57,4,Tidak,280000
TRX01442,2026-04-16,Surabaya,Aksesoris,Keyboard Mechanical,150000,2,334000,Debit,Perempuan,18,5,Ya,690000
TRX01443,2026-06-11,Malang,Elektronik Rumah Tangga,Air Fryer,4700000,4,18800000,Debit,Laki-laki,51,2,Tidak,460000
TRX01444,2026-02-25,Jakarta,Laptop,HP 14,17600000,4,75302000,Debit,Perempuan,33,4,Ya,730000
TRX01445,2026-02-01,Surabaya,Smartphone,OPPO Reno 12,3900000,2,7800000,Debit,Laki-laki,35,3,Tidak,640000
TRX01446,2026-01-01,Surabaya,Laptop,Lenovo IdeaPad Slim 3,16200000,3,58167000,E-Wallet,Laki-laki,51,2,Ya,570000
TRX01447,2026-01-12,Jakarta,Smartphone,Samsung Galaxy A15,4100000,3,12300000,E-Wallet,Perempuan,23,4,Tidak,900000
TRX01448,2026-03-17,Bandung,Aksesoris,Headset Bluetooth,700000,5,3849000,Tunai,Perempuan,23,5,Ya,440000
TRX01449,2026-02-13,Malang,Smartphone,OPPO Reno 12,8750000,3,26250000,Tunai,Laki-laki,32,4,Tidak,410000
TRX01450,2026-04-13,Malang,Laptop,HP 14,16000000,1,17600000,Kredit,Laki-laki,36,3,Ya,480000
TRX01451,2026-06-03,Bandung,Laptop,ASUS Vivobook 14,13800000,2,27600000,E-Wallet,Perempuan,35,5,Tidak,430000
TRX01452,2026-03-21,Malang,Smartphone,Xiaomi Redmi Note 14,4450000,1,4897000,Kredit,Laki-laki,40,4,Ya,480000
TRX01453,2026-03-02,Bandung,Laptop,ASUS Vivobook 14,14400000,3,53932000,E-Wallet,Laki-laki,36,5,Ya,340000
TRX01454,2026-04-26,Malang,Smartphone,Xiaomi Redmi Note 14,6750000,1,7488000,Kredit,Laki-laki,24,5,Ya,530000
TRX01455,2026-06-24,Bandung,Aksesoris,Mouse Wireless,900000,1,974000,E-Wallet,Perempuan,60,3,Ya,410000
TRX01456,2026-06-22,Surabaya,Smartphone,Samsung Galaxy A15,11650000,1,14337000,E-Wallet,Perempuan,43,3,Ya,540000
TRX01457,2026-02-11,Malang,Smartphone,Samsung Galaxy A15,4700000,5,23500000,Kredit,Perempuan,28,3,Tidak,360000
TRX01458,2026-05-20,Bandung,Elektronik Rumah Tangga,"Smart TV 43""",4100000,1,4100000,E-Wallet,Perempuan,36,4,Tidak,390000
TRX01459,2026-05-07,Malang,Laptop,ASUS Vivobook 14,7050000,2,14100000,E-Wallet,Perempuan,55,1,Tidak,410000
TRX01460,2026-06-27,Surabaya,Smartphone,Samsung Galaxy A15,1800000,2,3600000,Kredit,Perempuan,55,3,Tidak,760000
TRX01461,2026-04-27,Malang,Elektronik Rumah Tangga,Rice Cooker Digital,5250000,4,21000000,E-Wallet,Laki-laki,30,1,Tidak,330000
TRX01462,2026-06-08,Surabaya,Smartphone,Samsung Galaxy A15,9650000,1,9650000,E-Wallet,Laki-laki,21,5,Tidak,610000
TRX01463,2026-01-03,Jakarta,Laptop,Acer Aspire 5,8900000,1,10911000,Debit,Perempuan,20,5,Ya,1080000
TRX01464,2026-01-15,Jakarta,Smartphone,Xiaomi Redmi Note 14,6950000,1,6950000,Debit,Perempuan,34,5,Tidak,660000
TRX01465,2026-01-28,Malang,Smartphone,Samsung Galaxy A15,9450000,3,28350000,Tunai,Perempuan,20,2,Tidak,430000
TRX01466,2026-03-01,Jakarta,Smartphone,Xiaomi Redmi Note 14,3600000,2,7624000,Kredit,Laki-laki,22,5,Ya,940000
TRX01467,2026-01-29,Malang,Smartphone,Samsung Galaxy A15,11100000,1,12282000,Tunai,Laki-laki,20,4,Ya,620000
TRX01468,2026-01-05,Surabaya,Smartphone,Xiaomi Redmi Note 14,11800000,4,47200000,Debit,Perempuan,27,4,Tidak,620000
TRX01469,2026-03-09,Malang,Aksesoris,Headset Bluetooth,550000,3,1650000,Debit,Laki-laki,18,3,Tidak,420000
TRX01470,2026-05-31,Malang,Elektronik Rumah Tangga,"Smart TV 43""",1700000,1,2031000,E-Wallet,Perempuan,58,3,Ya,500000
TRX01471,2026-04-22,Surabaya,Laptop,Lenovo IdeaPad Slim 3,12850000,3,38550000,Debit,Perempuan,34,1,Tidak,580000
TRX01472,2026-01-04,Malang,Elektronik Rumah Tangga,"Smart TV 43""",7200000,1,8187000,E-Wallet,Laki-laki,22,5,Ya,520000
TRX01473,2026-02-24,Malang,Elektronik Rumah Tangga,Kipas Angin,2100000,4,8400000,Kredit,Perempuan,43,5,Tidak,500000
TRX01474,2026-01-23,Bandung,Laptop,ASUS Vivobook 14,10750000,2,21500000,E-Wallet,Perempuan,22,4,Tidak,440000
TRX01475,2026-01-02,Surabaya,Smartphone,Samsung Galaxy A15,10950000,2,21900000,E-Wallet,Laki-laki,20,3,Tidak,430000
TRX01476,2026-01-27,Malang,Smartphone,Samsung Galaxy A15,9250000,3,27750000,Debit,Perempuan,50,4,Tidak,520000
TRX01477,2026-05-05,Surabaya,Aksesoris,Mouse Wireless,150000,2,300000,Tunai,Perempuan,57,2,Tidak,450000
TRX01478,2026-03-02,Jakarta,Smartphone,OPPO Reno 12,7250000,1,8808000,Tunai,Laki-laki,54,3,Ya,930000
